YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,N_ELEC,ELEC,N_ELEC2
2022,10,12,12,16.9,2.7,140,49,1023,1027.8,2118,23.5,5.7455,0.19,5.7455
2022,10,12,13,18.4,2.4,90,47,1022.4,1027.1,1969,24.4,6.0144,0.16,6.0144
2022,10,12,14,18.8,2.7,110,46,1021.7,1026.4,1953,24,6.2275,0.16,6.2275
2022,10,12,15,20.2,2.3,140,42,1021.5,1026.2,2000,21.3,6.3731,0.2,6.3731
2022,10,12,16,20,1.5,90,42,1021.6,1026.3,2000,17.6,6.5882,0.24,6.5882
2022,10,12,17,19.5,1.7,140,47,1021.5,1026.2,1985,15.9,6.64,0.27,6.64
2022,10,12,18,17.6,1.5,110,57,1021.7,1026.4,1947,14.5,6.7195,0.31,6.7195
2022,10,12,19,15,0.8,290,73,1022.2,1027,1490,13.4,6.6076,0.32,6.6076
2022,10,12,20,13.9,1,290,80,1022.4,1027.2,1734,12.6,6.4114,0.52,6.4114
2022,10,12,21,12.5,0.7,290,88,1022.5,1027.3,1697,12,6.2296,0.74,6.2296
2022,10,12,22,12.4,0.3,0,89,1022.8,1027.6,1768,11.5,6.024,0.63,6.024
2022,10,12,23,11.4,0.5,290,92,1022.8,1027.7,1308,11.1,5.9967,0.85,5.9967
2022,10,13,0,10.6,1,290,94,1023.3,1028.2,1093,10.7,5.6052,1,5.6052
2022,10,13,1,11.2,1.3,110,94,1022.8,1027.7,1430,10.4,5.4239,0.23,5.4239
2022,10,13,2,10.5,0.3,0,98,1022.9,1027.8,1191,10,5.3375,0.21,5.3375
2022,10,13,3,10.3,0.1,0,97,1022.7,1027.6,964,9.9,5.307,0.24,5.307
2022,10,13,4,10.8,0.7,110,94,1022.3,1027.2,1637,9.8,5.3462,0.2,5.3462
2022,10,13,5,10.1,0.5,70,95,1022.4,1027.3,1300,9.5,5.4836,0.15,5.4836
2022,10,13,6,10.3,0.8,290,96,1022.8,1027.7,1343,9.2,5.7212,0.19,5.7212
2022,10,13,7,10.5,0.2,0,96,1022.6,1027.5,1490,9.2,5.9958,0.39,5.9958
2022,10,13,8,14.2,1.3,90,81,1022.6,1027.4,1674,11.7,6.2974,0.32,6.2974
2022,10,13,9,16.3,2,90,69,1022.9,1027.7,1982,16.8,6.2374,0.51,6.2374
2022,10,13,10,18.4,2.3,110,57,1023.2,1027.9,2000,21,6.1991,0.26,6.1991
2022,10,13,11,19.6,2.5,90,54,1022.6,1027.3,2000,24,6.1016,0.23,6.1016
2022,10,13,12,20.6,1.8,110,49,1021.8,1026.5,1972,26.3,5.8957,0.15,5.8957
2022,10,13,13,21.2,1.9,160,46,1020.9,1025.6,1994,27.2,6.2246,0.21,6.2246
2022,10,13,14,21.8,2,110,40,1019.9,1024.6,2000,26.6,6.3529,0.16,6.3529
2022,10,13,15,22.2,1.4,140,42,1019.2,1023.8,2000,23.2,6.4717,0.16,6.4717
2022,10,13,16,22.4,1,140,41,1018.7,1023.3,2000,20,6.6355,0.16,6.6355
2022,10,13,17,21.5,1.4,50,43,1018.4,1023.1,2000,18.1,6.6645,0.22,6.6645
2022,10,13,18,19.1,1.3,20,53,1018.1,1022.8,2000,16,6.7755,0.27,6.7755
2022,10,13,19,16.9,1.3,250,72,1018.3,1023,2000,14.8,6.6444,0.24,6.6444
2022,10,13,20,15.5,1.1,270,80,1018.3,1023.1,1955,13.9,6.4538,0.75,6.4538
2022,10,13,21,14.1,0.7,290,88,1018.4,1023.2,1856,13,6.2827,1.21,6.2827
2022,10,13,22,13.3,0.9,290,91,1018.3,1023.1,1759,12.5,6.072,0.89,6.072
2022,10,13,23,12.4,0.5,290,93,1018.2,1023,1708,12,6.0568,0.62,6.0568
2022,10,14,0,12,1.1,290,95,1018.2,1023,1578,11.6,5.4698,0.9,5.4698
2022,10,14,1,11.6,0.9,290,98,1018,1022.8,1454,11.2,5.3773,0.31,5.3773
2022,10,14,2,10.8,0.9,290,99,1017.9,1022.8,947,10.9,5.3393,0.18,5.3393
2022,10,14,3,11.1,0.4,0,100,1017.5,1022.3,1225,10.9,5.3886,0.17,5.3886
2022,10,14,4,11.4,0.1,0,100,1017,1021.8,1010,11.2,5.5211,0.18,5.5211
2022,10,14,5,11.7,0.3,0,100,1017,1021.8,1010,11.4,5.7646,0.22,5.7646
2022,10,14,6,11.5,0.3,0,98,1017.3,1022.1,1037,11.7,6.0975,0.18,6.0975
2022,10,14,7,12.2,0.5,290,98,1017.5,1022.3,1172,11.9,6.5247,0.48,6.5247
2022,10,14,8,14,0.5,360,92,1016.8,1021.6,1577,13.5,6.5996,0.43,6.5996
2022,10,14,9,15.9,0.6,340,81,1017.8,1022.6,1625,17.1,6.5025,0.67,6.5025
2022,10,14,10,18.8,1.4,90,63,1017.2,1021.9,1384,22.1,6.3631,0.9,6.3631
2022,10,14,11,19.5,1.5,140,57,1016.8,1021.5,1537,24.2,6.0614,0.75,6.0614
2022,10,14,12,19.9,1.2,230,55,1016.4,1021,1931,23.5,6.2335,0.27,6.2335
2022,10,14,13,21.5,1.2,200,51,1015.1,1019.7,1618,27.8,6.2796,0.34,6.2796
2022,10,14,14,22.3,0.9,160,49,1014.3,1018.9,1999,25.2,6.3734,0.25,6.3734
2022,10,14,15,22.2,2,320,48,1014.7,1019.3,1998,23.7,6.5835,0.26,6.5835
2022,10,14,16,21.8,3,290,54,1014.5,1019.1,1246,20.9,6.6551,0.25,6.6551
2022,10,14,17,20.6,2.1,290,61,1014.5,1019.2,1012,19.7,6.7364,0.44,6.7364
2022,10,14,18,18.3,1.2,270,75,1014.3,1019,1092,17.7,6.6121,0.45,6.6121
2022,10,14,19,17,1.1,230,81,1014,1018.7,1034,16.5,6.4576,0.61,6.4576
2022,10,14,20,16.5,0.6,270,85,1014.1,1018.8,1380,16,6.281,0.48,6.281
2022,10,14,21,16.3,1.4,290,87,1014.4,1019.1,1312,15.5,6.0685,0.78,6.0685
2022,10,14,22,15.8,0.2,0,89,1014.7,1019.4,1150,15.3,5.6842,0.59,5.6842
2022,10,14,23,15.7,1.4,290,89,1015,1019.8,1332,15.1,5.4798,0.48,5.4798
2022,10,15,0,15.3,0.7,250,91,1014.6,1019.4,1156,14.8,5.3961,0.39,5.3961
2022,10,15,1,14.7,0.8,270,92,1014.8,1019.6,1095,14.3,5.3544,0.23,5.3544
2022,10,15,2,13.6,0.9,250,95,1014.9,1019.7,1061,13.2,5.387,0.4,5.387
2022,10,15,3,13.3,0.9,250,98,1014.9,1019.7,804,12.8,5.5309,0.32,5.5309
2022,10,15,4,12.6,0.9,270,100,1014.7,1019.5,679,12.3,5.7832,0.21,5.7832
2022,10,15,5,12.2,0.6,250,100,1015,1019.8,758,12,6.3617,0.15,6.3617
2022,10,15,6,12.1,0.6,250,100,1015.1,1019.9,568,11.8,6.3191,0.24,6.3191
2022,10,15,7,12.3,0.5,250,100,1015.5,1020.3,688,11.9,6.2042,0.23,6.2042
2022,10,15,8,13.8,0.2,0,100,1015.7,1020.5,632,12.9,5.9963,0.19,5.9963
2022,10,15,9,17.2,1.3,90,81,1015.9,1020.6,1412,18.9,5.6676,0.44,5.6676
2022,10,15,10,20,1,110,67,1016.1,1020.8,1122,23,5.9258,0.28,5.9258
2022,10,15,11,21.4,0.9,160,56,1015.4,1020,1090,26.6,6.1539,0.51,6.1539
2022,10,15,12,22.2,1.7,250,49,1014.8,1019.4,1070,28.9,6.3224,0.76,6.3224
2022,10,15,13,23.1,1.1,250,42,1014.4,1019,1276,29.7,6.6074,0.48,6.6074
2022,10,15,14,23.7,1.2,20,32,1013.7,1018.3,1775,28.7,6.6762,0.34,6.6762
2022,10,15,15,23.8,1.5,320,39,1013.6,1018.2,1665,25.1,6.7771,0.29,6.7771
2022,10,15,16,22,2.6,290,52,1013.8,1018.4,1086,22.7,6.6518,0.51,6.6518
2022,10,15,17,21,1.9,270,61,1013.6,1018.2,935,20.3,6.4634,1.63,6.4634
2022,10,15,18,18.5,1.5,250,73,1013.8,1018.5,1688,18.3,6.2877,0.66,6.2877
2022,10,15,19,17.7,0.7,270,77,1013.9,1018.6,1655,17.7,6.1312,1.07,6.1312
2022,10,15,20,17.6,0.7,250,76,1014.2,1018.9,1649,17.3,6.0607,0.69,6.0607
2022,10,15,21,17.5,1.1,290,79,1014.8,1019.5,1644,17,5.7213,0.76,5.7213
2022,10,15,22,17.2,0.3,0,80,1014.7,1019.4,1543,16.7,5.5115,1.21,5.5115
2022,10,15,23,17,0.5,320,79,1014.8,1019.5,1251,16.5,5.4078,0.86,5.4078
2022,10,16,0,16.6,1.1,290,81,1014.6,1019.3,1652,16.2,5.3847,0.27,5.3847
2022,10,16,1,16.1,0.8,290,85,1014.4,1019.1,1610,15.9,5.4207,0.41,5.4207
2022,10,16,2,15.7,0.4,0,84,1014.4,1019.2,1515,15.4,5.5667,0.24,5.5667
2022,10,16,3,15.3,0.5,290,88,1014.3,1019.1,1642,15.3,5.7977,0.27,5.7977
2022,10,16,4,15.1,0.7,290,91,1013.9,1018.7,1692,15.1,6.1336,0.19,6.1336
2022,10,16,5,15.2,0.5,270,91,1014.3,1019.1,1597,15.3,6.5792,0.24,6.5792
2022,10,16,6,15.9,1,70,88,1014.1,1018.8,1425,15.2,6.6626,0.29,6.6626
2022,10,16,7,15.6,0.2,0,89,1014.1,1018.9,1198,15.3,6.6446,0.2,6.6446
2022,10,16,8,16.3,0.3,0,87,1014.6,1019.3,1235,16.2,6.5864,0.16,6.5864
2022,10,16,9,17.4,0.7,290,84,1015,1019.7,1150,18.1,6.3602,0.51,6.3602
2022,10,16,10,18.6,2.2,140,77,1014.6,1019.3,1103,18.3,6.5964,0.36,6.5964
2022,10,16,11,19.1,1.8,200,74,1014.5,1019.2,801,20.6,6.6459,0.34,6.6459
2022,10,16,12,19.9,1,250,72,1013.7,1018.3,660,22,6.6546,0.47,6.6546
2022,10,16,13,20.2,1.6,250,69,1013.9,1018.6,821,22.6,6.7261,0.36,6.7261
2022,10,16,14,19.9,3,290,55,1014.1,1018.7,1219,21.2,6.699,0.37,6.699
2022,10,16,15,19.4,1,290,62,1013.5,1018.1,1179,20,6.7349,0.45,6.7349
2022,10,16,16,19.7,0.6,250,63,1013.1,1017.7,1062,19.7,6.5787,0.21,6.5787
2022,10,16,17,20.2,1.6,180,62,1012.8,1017.5,928,18.5,6.4149,0.25,6.4149
2022,10,16,18,18.3,1.4,270,71,1013.2,1017.9,702,16.5,6.2344,0.32,6.2344
2022,10,16,19,17.3,0.9,270,78,1013.8,1018.5,1024,15.9,6.1139,0.4,6.1139
2022,10,16,20,16.2,1.4,250,86,1013.9,1018.6,903,15.7,5.6695,0.29,5.6695
2022,10,16,21,15.8,0.8,270,85,1014,1018.7,977,15.3,5.7092,0.5,5.7092
2022,10,16,22,15.3,0.5,290,85,1014.2,1019,960,14.9,5.485,0.37,5.485
2022,10,16,23,14.9,0.6,250,87,1014,1018.7,891,14.6,5.3732,0.55,5.3732
2022,10,17,0,14.5,0.1,0,90,1013.7,1018.5,702,14.6,5.3174,0.33,5.3174
2022,10,17,1,14.8,0.6,320,90,1013.6,1018.3,605,14.7,5.3279,0.29,5.3279
2022,10,17,2,15.2,2.6,320,89,1013.9,1018.7,521,14.4,5.4147,0.32,5.4147
2022,10,17,3,14.6,4.1,320,80,1014,1018.8,521,13.8,5.495,0.21,5.495
2022,10,17,4,13.8,3.9,290,58,1014,1018.8,2296,12.6,5.5298,0.17,5.5298
2022,10,17,5,12.4,3.1,320,59,1014.9,1019.7,2000,11.2,5.5254,0.19,5.5254
2022,10,17,6,11.4,3.8,290,57,1015.3,1020.1,2000,10.4,5.3937,0.2,5.3937
2022,10,17,7,10.3,2.9,320,56,1015.7,1020.6,2000,9.7,5.3262,0.34,5.3262
2022,10,17,8,10.3,3.8,320,45,1016.3,1021.2,2000,10.4,5.1836,0.52,5.1836
2022,10,17,9,10.8,4.5,320,40,1016.6,1021.5,1995,14.8,5.032,0.21,5.032
2022,10,17,10,11.8,4.3,290,33,1016.4,1021.2,1998,19.4,5.2026,0.29,5.2026
2022,10,17,11,12.8,3.6,290,28,1016.1,1020.9,2000,22.5,5.304,0.37,5.304
2022,10,17,12,13.4,4.3,320,29,1015.7,1020.5,2000,24.4,5.4405,0.45,5.4405
2022,10,17,13,13.6,4.5,320,26,1015.3,1020.1,1997,25,5.6202,0.29,5.6202
2022,10,17,14,14.4,4.7,320,26,1014.8,1019.6,2000,24,5.7492,0.28,5.7492
2022,10,17,15,14,5,270,30,1014.7,1019.5,2000,19.7,5.9231,0.25,5.9231
2022,10,17,16,14,4.9,270,33,1014.6,1019.4,1995,15.3,5.8899,0.26,5.8899
2022,10,17,17,13.3,3.9,270,38,1014.8,1019.6,1996,13.2,5.8397,0.26,5.8397
2022,10,17,18,12,3.5,290,42,1015.1,1019.9,2000,11.4,5.7717,0.3,5.7717
2022,10,17,19,10.6,3,320,45,1016,1020.9,2000,10,5.6943,0.42,5.6943
2022,10,17,20,9.9,3.6,320,48,1016.7,1021.6,2000,9.1,5.4295,0.21,5.4295
2022,10,17,21,9.3,3.6,290,53,1016.9,1021.8,2000,8.5,5.3428,0.25,5.3428
2022,10,17,22,8.3,1.5,320,59,1017.4,1022.3,2000,8,5.1194,0.43,5.1194
2022,10,17,23,7.3,0.2,0,65,1017.6,1022.5,2000,7.3,5.0039,0.36,5.0039
2022,10,18,0,6.9,1.3,320,67,1017.4,1022.3,2000,7.1,4.9524,0.25,4.9524
2022,10,18,1,7,1.4,340,66,1017.4,1022.3,2000,6.7,4.9623,0.31,4.9623
2022,10,18,2,6.8,1.6,320,67,1017.6,1022.5,2000,6.4,5.0384,0.21,5.0384
2022,10,18,3,6.5,0.5,340,67,1017.9,1022.8,2000,6,5.1105,0.21,5.1105
2022,10,18,4,6.3,0.8,320,69,1018,1022.9,2000,5.7,5.0455,0.11,5.0455
2022,10,18,5,4.9,0.9,290,76,1018.2,1023.2,1952,5.3,4.8637,0.16,4.8637
2022,10,18,6,6.4,1.7,340,66,1018.5,1023.4,2000,5.2,4.6881,0.12,4.6881
2022,10,18,7,5.8,0.5,340,68,1018.8,1023.8,2000,5.2,4.6686,0.48,4.6686
2022,10,18,8,7.6,1.7,290,57,1019.2,1024.1,2000,7.3,4.5867,0.79,4.5867
2022,10,18,9,9.1,2.8,290,50,1019.7,1024.6,1996,13,4.5544,0.85,4.5544
2022,10,18,10,10,2.7,290,47,1019.7,1024.6,2000,17.9,4.6281,0.74,4.6281
2022,10,18,11,11.1,2.7,290,42,1019.6,1024.5,2000,21.5,4.7433,0.32,4.7433
2022,10,18,12,12.3,2.9,290,40,1019.3,1024.1,1973,24,4.9596,0.12,4.9596
2022,10,18,13,13,3.2,320,35,1018.7,1023.5,1983,24.9,5.2521,0.13,5.2521
2022,10,18,14,13.2,3.5,320,34,1018.2,1023,2000,23.8,5.4841,0.14,5.4841
2022,10,18,15,13.2,3.1,290,35,1017.9,1022.7,1974,20,5.7239,0.17,5.7239
2022,10,18,16,13.4,3.8,270,39,1017.9,1022.7,2000,15.4,5.7306,0.19,5.7306
2022,10,18,17,12.9,3.2,270,38,1018,1022.8,2000,12.9,5.7037,0.18,5.7037
2022,10,18,18,11.1,2.1,270,46,1018.2,1023.1,2000,10.9,5.6236,0.53,5.6236
2022,10,18,19,9.5,1.4,270,56,1018.7,1023.6,2000,9.5,5.5401,0.45,5.5401
2022,10,18,20,8.7,0.2,0,64,1019,1023.9,2000,8.6,6.0438,0.34,6.0438
2022,10,18,21,7.1,0.5,290,71,1019,1023.9,2000,8,5.1312,0.66,5.1312
2022,10,18,22,6.1,0.7,290,79,1019.3,1024.3,2000,7.4,4.9482,0.86,4.9482
2022,10,18,23,7.1,1.8,320,65,1019.7,1024.6,2000,6.7,4.8597,0.56,4.8597
2022,10,19,0,7.4,1.7,320,55,1019.7,1024.6,2000,6.3,4.8401,0.67,4.8401
2022,10,19,1,5.7,0.4,0,62,1020,1025,2000,5.8,4.9034,0.6,4.9034
2022,10,19,2,4.7,1.2,290,68,1020.3,1025.3,2000,5.2,5.0991,0.24,5.0991
2022,10,19,3,3.2,0.9,270,80,1020.6,1025.6,2000,4.7,5.4143,0.22,5.4143
2022,10,19,4,2.8,0.7,250,85,1020.6,1025.6,2000,4.5,5.8118,0.28,5.8118
2022,10,19,5,2.9,0.9,290,89,1020.8,1025.8,1953,4.3,6.1821,0.13,6.1821
2022,10,19,6,3.5,0.5,110,88,1021.1,1026.1,1944,4,6.1503,0.24,6.1503
2022,10,19,7,3.4,0,0,88,1021.3,1026.3,2000,4.1,5.698,0.74,5.698
2022,10,19,8,7,0.3,0,70,1022,1026.9,1973,6.2,5.9687,0.59,5.9687
2022,10,19,9,9.2,0.9,160,62,1022.6,1027.5,2004,11.9,6.1632,0.33,6.1632
2022,10,19,10,11.5,0.8,270,47,1022.8,1027.7,1989,17.5,6.3301,0.25,6.3301
2022,10,19,11,13,1.8,290,38,1022.5,1027.3,1900,21.5,6.5913,0.28,6.5913
2022,10,19,12,14.9,1.7,360,38,1022.3,1027.1,1998,23.6,6.6708,0.52,6.6708
2022,10,19,13,14.8,2.7,320,35,1022,1026.8,1991,25.1,6.7545,0.67,6.7545
2022,10,19,14,16.2,2.1,340,33,1021.3,1026.1,2000,24.5,6.635,0.64,6.635
2022,10,19,15,16.5,2.6,320,32,1021,1025.8,2000,20.8,6.4339,0.23,6.4339
2022,10,19,16,16,2.9,270,39,1021,1025.8,1998,16.7,6.2531,0.41,6.2531
2022,10,19,17,15.3,2.1,290,42,1021.2,1026,2000,14.2,6.0846,0.98,6.0846
2022,10,19,18,13.5,1.6,270,49,1021.6,1026.4,2000,11.9,6.0623,2.5,6.0623
2022,10,19,19,10.7,1.2,230,61,1022.2,1027.1,2000,10.3,5.6887,1.18,5.6887
2022,10,19,20,10.6,1.2,250,63,1022.7,1027.6,1950,9.4,5.4955,0.84,5.4955
2022,10,19,21,9.5,0.2,0,72,1023.2,1028.1,2000,8.5,5.4015,0.6,5.4015
2022,10,19,22,8.2,0,0,78,1023.3,1028.2,2000,8,5.3764,0.51,5.3764
2022,10,19,23,7.4,0.6,290,85,1023.5,1028.4,1971,7.5,5.4313,0.51,5.4313
2022,10,20,0,6.9,0.6,320,90,1023.6,1028.6,2001,7.1,5.576,0.37,5.576
2022,10,20,1,6.5,0.7,360,91,1023.5,1028.5,1929,6.7,5.8395,0.21,5.8395
2022,10,20,2,5.8,0.4,0,94,1024,1029,1889,6.3,6.1429,0.29,6.1429
2022,10,20,3,6,0.4,0,95,1024,1029,2162,6,6.3892,0.39,6.3892
2022,10,20,4,5.2,0.2,0,95,1024,1029,1624,5.7,6.2548,0.39,6.2548
2022,10,20,5,4.8,0.2,0,98,1024.4,1029.4,1544,5.5,6.1243,0.27,6.1243
2022,10,20,6,5.4,0.9,90,97,1024.8,1029.8,1168,5.1,5.9503,0.2,5.9503
2022,10,20,7,5.4,0,0,96,1025.1,1030.1,817,5.1,5.6751,0.84,5.6751
2022,10,20,8,8.8,0.4,0,85,1025.4,1030.3,1327,7.3,5.9284,0.34,5.9284
2022,10,20,9,12,0.8,140,74,1025.5,1030.4,1322,13.3,6.1228,0.15,6.1228
2022,10,20,10,13.3,1.5,140,61,1025.4,1030.2,1679,17.9,6.3305,0.29,6.3305
2022,10,20,11,15.4,1.2,160,52,1024.8,1029.6,1760,21.4,6.6303,0.76,6.6303
2022,10,20,12,16.9,1.6,290,46,1024.3,1029.1,1806,24.8,6.6969,0.25,6.6969
2022,10,20,13,17.9,1.6,290,37,1023.6,1028.3,1951,26.9,6.7824,0.22,6.7824
2022,10,20,14,18.6,2.7,320,32,1022.8,1027.5,1921,26.2,6.666,0.27,6.666
2022,10,20,15,19.3,2.1,290,32,1022,1026.7,1990,22.4,6.4737,0.3,6.4737
2022,10,20,16,19,1.9,270,42,1021.8,1026.5,1441,18.2,6.2863,0.22,6.2863
2022,10,20,17,17,2.3,290,54,1021.9,1026.6,1131,15.6,6.1311,0.43,6.1311
2022,10,20,18,14.4,1.6,270,66,1021.8,1026.6,1173,13.3,6.134,1.65,6.134
2022,10,20,19,12.8,0.4,0,75,1022.3,1027.1,1214,11.7,5.7003,0.75,5.7003
2022,10,20,20,13.3,1.1,290,75,1022.6,1027.4,1007,12.1,5.4949,0.66,5.4949
2022,10,20,21,12.3,0.2,0,81,1022.4,1027.2,950,11.3,5.4045,0.67,5.4045
2022,10,20,22,12,0.2,0,84,1022.3,1027.2,1940,11.3,5.3776,0.45,5.3776
2022,10,20,23,11.5,0.3,0,85,1022.4,1027.3,1769,11,5.4274,0.56,5.4274
2022,10,21,0,10.6,0.8,290,90,1022.1,1027,734,10.1,5.5649,0.51,5.5649
2022,10,21,1,10.1,0.1,0,94,1021.9,1026.8,585,9.7,5.8151,0.25,5.8151
2022,10,21,2,9.9,0.9,290,95,1022.3,1027.2,666,9.7,6.1758,0.23,6.1758
2022,10,21,3,9,0.4,0,96,1021.9,1026.8,516,9.1,6.5858,0.2,6.5858
2022,10,21,4,8.6,0.3,0,98,1021.7,1026.6,358,8.3,6.6853,0.19,6.6853
2022,10,21,5,8.4,1.2,270,100,1021.5,1026.4,358,7.6,6.6701,0.2,6.6701
2022,10,21,6,8,0.9,110,99,1021.6,1026.5,315,7.1,6.5958,0.13,6.5958
2022,10,21,7,7.9,0.2,0,99,1021.6,1026.5,287,6.9,6.4006,0.48,6.4006
2022,10,21,8,9.1,0.2,0,99,1021.7,1026.6,288,8.8,6.7056,0.48,6.7056
2022,10,21,9,12.4,1.4,110,81,1022.1,1026.9,391,14.4,6.778,0.23,6.778
2022,10,21,10,14.3,1.7,160,73,1021.8,1026.6,548,18.4,6.7212,0.45,6.7212
2022,10,21,11,16.6,1,180,57,1021.5,1026.3,729,22.5,6.8454,0.22,6.8454
2022,10,21,12,18.3,1.1,200,45,1020.9,1025.6,907,24.9,6.8305,0.61,6.8305
2022,10,21,13,19.9,2.2,250,38,1019.9,1024.6,858,27.3,6.8102,0.38,6.8102
2022,10,21,14,19.4,2.3,250,37,1019.1,1023.8,767,24.8,6.6714,0.39,6.6714
2022,10,21,15,19.3,2.3,270,38,1018.7,1023.4,968,21.5,6.4899,1.36,6.4899
2022,10,21,16,18.2,2.6,290,41,1018.9,1023.6,1274,18.1,6.3088,0.59,6.3088
2022,10,21,17,17.1,1.7,320,50,1018.8,1023.5,1289,16.5,6.1441,0.55,6.1441
2022,10,21,18,15.3,1.1,250,59,1018.7,1023.5,1122,14.3,6.0862,1.93,6.0862
2022,10,21,19,13.6,0.5,340,67,1018.9,1023.7,831,13,5.7745,0.95,5.7745
2022,10,21,20,13.4,0.3,0,71,1019.1,1023.9,716,12,5.572,0.29,5.572
2022,10,21,21,12.2,0.3,0,78,1019.1,1023.9,503,11,5.4456,0.5,5.4456
2022,10,21,22,10.3,0.8,320,87,1019.3,1024.2,667,10.3,5.4052,0.53,5.4052
2022,10,21,23,9.8,0.7,290,90,1019.5,1024.4,716,9.6,5.4549,0.23,5.4549
2022,10,22,0,9.6,0.8,320,91,1019.1,1024,800,9.2,5.5848,0.34,5.5848
2022,10,22,1,8.8,0.9,290,95,1018.6,1023.5,400,8.7,5.8473,0.19,5.8473
2022,10,22,2,8.7,0,0,97,1018.7,1023.6,309,8.5,6.1985,0.16,6.1985
2022,10,22,3,9,1,340,98,1018.9,1023.8,307,9.2,6.599,0.16,6.599
2022,10,22,4,9.3,0.7,320,97,1018.5,1023.4,281,9.5,6.653,0.12,6.653
2022,10,22,5,10.7,1.1,110,94,1018.5,1023.4,358,10.3,6.6003,0.17,6.6003
2022,10,22,6,10.4,0.8,140,94,1018.2,1023.1,329,9.5,6.4404,0.18,6.4404
2022,10,22,7,10.8,1.1,110,95,1018.1,1023,260,10.3,6.141,0.37,6.141
2022,10,22,8,11.9,0.3,0,92,1018.7,1023.5,261,11.8,6.3883,0.26,6.3883
2022,10,22,9,14.1,1.4,160,83,1018.7,1023.5,396,15.1,6.4931,0.68,6.4931
2022,10,22,10,16.1,0.8,250,79,1018.7,1023.5,779,20.1,6.5468,0.93,6.5468
2022,10,22,11,17.2,1.7,270,62,1018.1,1022.8,1114,23.5,6.6602,0.24,6.6602
2022,10,22,12,18.3,1.9,360,51,1017.3,1022,1310,25.9,6.7403,0.39,6.7403
2022,10,22,13,19.3,2.5,270,49,1016.3,1021,1287,27.5,6.8374,0.47,6.8374
2022,10,22,14,19.7,1.9,250,48,1015.2,1019.8,1325,26.6,6.7078,0.26,6.7078
2022,10,22,15,19.9,3.2,230,46,1014.8,1019.4,1993,23.1,6.5129,0.39,6.5129
2022,10,22,16,19,3.5,290,54,1015.1,1019.8,2002,19.5,6.3227,0.49,6.3227
2022,10,22,17,17.7,2.6,270,61,1015,1019.7,1994,17.1,6.1534,0.8,6.1534
2022,10,22,18,16.4,2.2,290,73,1015.1,1019.8,2000,15.2,6.1053,0.54,6.1053
2022,10,22,19,15.8,2,270,81,1015.8,1020.6,1433,14.2,5.7104,0.96,5.7104
2022,10,22,20,14.4,0.2,0,90,1016.1,1020.9,724,13.3,5.4946,0.45,5.4946
2022,10,22,21,13.9,0.5,270,92,1015.7,1020.5,720,12.7,5.401,1.13,5.401
2022,10,22,22,14.3,0.5,290,93,1015.7,1020.5,990,13.5,5.3726,1.61,5.3726
2022,10,22,23,14.5,0.6,270,92,1015.4,1020.2,579,13.2,5.4363,0.98,5.4363
2022,10,23,0,14,1.2,90,94,1015.2,1020,578,13.7,5.6002,0.42,5.6002
2022,10,23,1,13.7,0.6,180,96,1014.8,1019.6,320,12.8,5.8609,0.22,5.8609
2022,10,23,2,13.2,0.9,180,98,1014.5,1019.3,257,12.3,6.1494,0.24,6.1494
2022,10,23,3,13,0.6,290,99,1014.3,1019.1,296,12,6.3366,0.24,6.3366
2022,10,23,4,13.1,1.3,320,99,1014,1018.8,396,11.3,6.2267,0.23,6.2267
2022,10,23,5,12,1.6,290,98,1014.1,1018.9,371,10.6,6.1036,0.17,6.1036
2022,10,23,6,11.5,0.4,0,94,1014.5,1019.3,551,10.1,5.9239,0.18,5.9239
2022,10,23,7,10.9,0.9,290,93,1014.7,1019.5,423,9.8,5.6372,0.14,5.6372
2022,10,23,8,11.9,0.6,290,92,1015.2,1020,741,11.1,5.864,0.25,5.864
2022,10,23,9,13.5,2.3,290,85,1015.5,1020.3,951,14.1,6.0624,0.63,6.0624
2022,10,23,10,14.8,2.3,320,72,1015.7,1020.5,977,19.3,6.2639,0.55,6.2639
2022,10,23,11,16,2.4,320,65,1015.4,1020.1,1279,22.7,6.5623,0.5,6.5623
2022,10,23,12,16.5,3.8,320,61,1015.1,1019.8,1608,25,6.6705,0.3,6.6705
2022,10,23,13,17.3,3.6,320,56,1014.6,1019.3,1617,25.8,6.7147,0.34,6.7147
2022,10,23,14,17.3,3.6,340,52,1013.9,1018.6,1994,22,6.4109,0.35,6.4109
2022,10,23,15,17.8,4.1,320,44,1013.5,1018.2,1935,21.1,6.2517,0.37,6.2517
2022,10,23,16,17.5,4.3,320,40,1013.6,1018.3,2000,16.6,6.1293,0.38,6.1293
2022,10,23,17,17.1,3.7,320,29,1013.7,1018.4,2000,14,5.7276,0.5,5.7276
2022,10,23,18,15,2.4,320,33,1014,1018.8,2000,12.1,5.753,1.04,5.753
2022,10,23,19,14.1,3,320,33,1014.7,1019.5,2000,10.7,5.5221,0.61,5.5221
2022,10,23,20,13.5,3.6,320,35,1015.3,1020.1,2000,9.8,5.42,0.73,5.42
2022,10,23,21,12,2.7,320,44,1015.6,1020.4,2000,9.3,5.3734,0.4,5.3734
2022,10,23,22,11.8,2.1,320,45,1015.9,1020.7,2000,8.8,5.3828,1.4,5.3828
