YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,n_elec
2018,5,24,14,24.15,3.325,260,38.75,1003.35,1008.85,1664.75,29.5,6.4104
2018,5,24,15,23.95,3.05,255,38.75,1003.25,1008.75,1754.25,27.625,6.5569
2018,5,24,16,23.075,2.725,187.5,43.5,1003.05,1008.575,1526.75,25.375,6.6018
2018,5,24,17,22.025,3.05,210,47,1003.075,1008.6,1204.5,24.425,6.6977
2018,5,24,18,21.1,2.4,200,49.75,1003.175,1008.7,1581.75,21.625,6.6423
2018,5,24,19,20.025,1.95,227.5,52.25,1003.275,1008.825,1639.5,19.075,6.5765
2018,5,24,20,18.55,1.075,195,57,1003.55,1009.15,1903,17.625,6.5794
2018,5,24,21,17.3,0.9,117.5,63.25,1003.9,1009.525,1410.5,16.825,6.4635
2018,5,24,22,16.45,0.775,165,66.5,1004.175,1009.825,1600.5,16.075,6.2705
2018,5,24,23,15.6,1.2,135,71.5,1004.375,1010.075,1336.75,15.475,6.0727
2018,5,25,0,14.8,0.9,112.5,74,1004.175,1009.875,1052.5,14.925,5.8623
2018,5,25,1,13.45,0.75,135,81.75,1004.1,1009.825,1640.5,14.375,5.5492
2018,5,25,2,13.275,0.825,190,83,1004.175,1009.9,1612,14.1,5.3492
2018,5,25,3,13.35,0.2,5,83,1004.3,1010,1498.5,14.125,5.2421
2018,5,25,4,13.125,0.625,10,86,1004.375,1010.125,1230,14.8,5.1864
2018,5,25,5,13.55,0.425,92.5,85,1004.375,1010.15,984.75,15.425,5.2204
2018,5,25,6,13.95,0.45,85,84.5,1004.825,1010.6,992.25,17,5.3043
2018,5,25,7,16.275,0.9,187.5,74,1004.625,1010.3,995.75,19.6,5.549
2018,5,25,8,18.475,1,137.5,63.75,1004.35,1010,1116.75,23.525,5.8277
2018,5,25,9,21.375,1.075,145,51.25,1004.125,1009.7,1209.5,27.55,6.2631
2018,5,25,10,22.675,1.7,160,41.75,1003.6,1009.15,1356.5,30.325,6.4166
2018,5,25,11,24.25,1.95,182.5,36.75,1002.75,1008.225,1504,33.125,6.4942
2018,5,25,12,24.75,2.125,245,35.25,1002.325,1007.8,1554.25,33.875,6.4575
2018,5,25,13,25.975,2.45,277.5,35.75,1002.4,1007.9,1505.5,33.55,6.1765
2018,5,25,14,25,2.825,247.5,36.5,1002.275,1007.775,1628.25,30.45,6.5352
2018,5,25,15,25.125,2.375,245,37.25,1002.275,1007.75,1886,28.275,6.7071
2018,5,25,16,24.075,2.725,265,38.75,1002.525,1008.05,1519.25,25.75,6.6858
2018,5,25,17,23.025,2.4,250,40,1002.55,1008.05,1299,23.75,6.6909
2018,5,25,18,22.025,1.85,250,41.75,1002.6,1008.1,2182.25,22.125,6.5738
2018,5,25,19,20.6,1.55,220,46,1002.875,1008.425,1862.25,19.975,6.4497
2018,5,25,20,19.325,1.35,267.5,52,1003.225,1008.825,1836.5,18.375,6.445
2018,5,25,21,18.125,1,147.5,56.75,1003.35,1008.95,1782.75,17.375,6.3564
2018,5,25,22,17.125,1.025,287.5,59.75,1003.625,1009.275,1692,16.65,6.1817
2018,5,25,23,15.5,0.75,112.5,67.5,1003.65,1009.325,2263,15.85,6.0069
2018,5,26,0,14.325,0.35,50,76.5,1003.475,1009.175,1416.5,15.35,5.5157
2018,5,26,1,13.6,0.525,102.5,81.25,1003.375,1009.075,1544.75,14.725,5.4989
2018,5,26,2,13.175,0.55,202.5,86,1003.5,1009.225,2053.75,14.325,5.3353
2018,5,26,3,13.175,0.5,135,85.25,1003.425,1009.15,1251.5,14.45,5.2162
2018,5,26,4,13.125,0.725,72.5,85.25,1003.525,1009.3,1271.5,14.525,5.1572
2018,5,26,5,13.15,0.625,45,85.25,1003.6,1009.375,726.75,15.05,5.1488
2018,5,26,6,13.6,0.725,157.5,83.5,1003.775,1009.575,1006.25,15.7,5.1718
2018,5,26,7,16.15,0.575,122.5,70.25,1004.175,1009.85,910.5,17.875,5.2961
2018,5,26,8,17.8,1.1,165,61.25,1004.675,1010.325,1280.25,21.85,5.355
2018,5,26,9,20.325,1.2,152.5,50,1004.925,1010.5,1183.25,25.625,5.5553
2018,5,26,10,22.225,1.525,217.5,45,1004.525,1010.075,1205.5,28.975,5.6229
2018,5,26,11,23.525,1.875,165,40.25,1004.2,1009.7,1409.5,30.8,5.721
2018,5,26,12,24.7,1.875,265,36.5,1003.575,1009.05,1618,32.675,5.7177
2018,5,26,13,25.9,2.125,200,32,1003.075,1008.5,1249,33.15,5.5559
2018,5,26,14,26.425,1.85,140,33.5,1002.75,1008.175,1217.5,32.825,5.7241
2018,5,26,15,26.75,1.875,245,34,1002.225,1007.625,1313.25,31.325,5.7735
2018,5,26,16,25.95,2.075,285,39.25,1002.65,1008.075,1370.75,28.625,5.7759
2018,5,26,17,25.1,2.525,310,40.75,1003.025,1008.475,1066,27.225,5.7813
2018,5,26,18,23.325,2.175,207.5,47,1003.45,1008.925,1240,23.75,5.7403
2018,5,26,19,21.65,1.875,207.5,53.25,1003.675,1009.2,1242,21.1,5.7885
2018,5,26,20,20.125,1.45,220,58.75,1004.2,1009.775,1475.5,19.325,5.857
2018,5,26,21,18.825,1.25,235,62.75,1004.85,1010.425,1280.25,18.175,5.8811
2018,5,26,22,17.8,1.15,197.5,65.25,1005.15,1010.775,1309.25,17.8,5.7575
2018,5,26,23,17.375,0.675,102.5,68.75,1004.975,1010.6,1351.25,17.525,5.6193
2018,5,27,0,16.7,0.525,112.5,73.75,1005.05,1010.675,1150.75,17.075,5.2662
2018,5,27,1,16.275,1.175,210,75,1005.375,1011.05,1519.5,16.725,5.1977
2018,5,27,2,15.775,1,125,76.25,1005.45,1011.125,1819.75,16.5,4.9873
2018,5,27,3,15.775,0.725,67.5,77.5,1005.675,1011.35,1206.25,16.675,4.8659
2018,5,27,4,15.725,0.775,45,79.5,1005.625,1011.325,1106.25,17.175,4.7998
2018,5,27,5,16.075,1.1,205,79.25,1005.7,1011.375,1136.25,17.825,4.8023
2018,5,27,6,16.45,0.65,170,78,1006.1,1011.775,964,19.7,4.8213
2018,5,27,7,17.75,1.075,170,74.75,1006.175,1011.85,924.25,21.8,4.8712
2018,5,27,8,18.85,1.075,242.5,69.75,1005.85,1011.475,1001.5,24.3,4.8847
2018,5,27,9,20.75,1.625,175,58.75,1005.475,1011.075,1115.5,26.55,4.9541
2018,5,27,10,22.15,1.775,200,52,1005.2,1010.775,1239,27.525,5.0515
2018,5,27,11,23.275,1.475,175,48,1004.65,1010.175,1302.25,29.175,5.161
2018,5,27,12,23.65,1.725,217.5,49,1004.575,1010.1,1261,28.925,5.1827
2018,5,27,13,24.125,1.775,275,51.25,1004.175,1009.675,1216.75,29.3,5.1822
2018,5,27,14,24.375,2.25,282.5,46.5,1004.225,1009.725,1536.25,28.4,5.2921
2018,5,27,15,23.825,2.375,277.5,44.25,1004.375,1009.875,1780.75,26.2,5.3188
2018,5,27,16,22.95,1.95,262.5,45,1004.125,1009.65,1744.75,24.575,5.3294
2018,5,27,17,22.15,1.725,240,50.75,1004,1009.5,1360.75,23.45,5.361
2018,5,27,18,21.375,1.925,310,53.5,1004.025,1009.55,1600.75,21.925,5.4108
2018,5,27,19,20.325,1.475,245,54.75,1004.5,1010.05,1843,20.225,5.51
2018,5,27,20,19.15,1.275,192.5,61,1004.4,1009.975,1806.5,18.875,5.6138
2018,5,27,21,18.075,1.325,242.5,63.25,1004.775,1010.4,1712.75,17.775,5.6576
2018,5,27,22,17.15,0.7,255,69.5,1005.05,1010.675,1822.5,17.325,5.5697
2018,5,27,23,16.55,1.025,147.5,72,1005.2,1010.85,1423.5,16.925,5.4377
2018,5,28,0,15.575,0.35,115,78.5,1005.425,1011.125,2241.25,16.5,6.0456
2018,5,28,1,14.95,0.65,185,82,1005.225,1010.925,2188.5,15.775,4.969
2018,5,28,2,14.7,0.425,152.5,85,1005.575,1011.275,1514,15.7,4.8002
2018,5,28,3,14.675,0.7,170,85.5,1005.575,1011.275,1466,15.775,4.7258
2018,5,28,4,14.825,0.475,45,83.75,1005.475,1011.175,1205.75,16.05,4.707
2018,5,28,5,14.875,0.975,57.5,85.5,1005.5,1011.225,1043,16.575,4.7576
2018,5,28,6,15.175,0.95,95,85.25,1005.775,1011.5,898.5,17.425,4.8922
2018,5,28,7,17.05,1.225,130,77.25,1005.975,1011.65,1127,18.975,5.2255
2018,5,28,8,18.875,1.525,142.5,70.5,1005.975,1011.6,1327.25,22.55,5.6796
2018,5,28,9,21.325,1.65,162.5,59.25,1005.625,1011.2,1079.25,27.325,6.296
2018,5,28,10,22.725,1.75,172.5,56.75,1005.175,1010.725,1285,30.3,6.5846
2018,5,28,11,23.8,2.525,147.5,55.5,1004.95,1010.45,1525.25,32.5,6.6826
2018,5,28,12,24.8,1.825,190,52,1004.4,1009.9,1587.25,34.05,6.711
2018,5,28,13,25.75,1.725,232.5,48,1003.875,1009.3,1488.5,34.775,6.4481
2018,5,28,14,26.25,1.875,215,47.5,1003.65,1009.1,1654,33.975,6.7761
2018,5,28,15,26.45,2,245,47.25,1003.35,1008.775,1755.5,32.425,6.9148
2018,5,28,16,26.05,2.425,247.5,50.75,1003.5,1008.925,1498.75,30.225,6.9499
2018,5,28,17,25.725,2.25,260,49.75,1003.2,1008.625,1387.25,29.525,7.0232
2018,5,28,18,24.875,2.225,272.5,51.25,1003.525,1008.975,1910.25,26.25,6.9178
2018,5,28,19,23.275,2.05,282.5,59,1004.075,1009.6,2344.5,23.275,6.7917
2018,5,28,20,21.9,2.125,292.5,61,1004.625,1010.15,1524.25,21.525,6.7563
2018,5,28,21,20.625,2.175,277.5,64.5,1004.9,1010.475,2486.25,20.4,6.64
2018,5,28,22,20.075,1.1,215,66.75,1005.325,1010.875,2283.75,20,6.4067
2018,5,28,23,19.375,0.825,145,70,1005.4,1011,1808.5,19.55,6.1682
2018,5,29,0,19.1,0.525,100,72.25,1005.65,1011.25,1545,19.225,6.0864
2018,5,29,1,18.925,0.5,157.5,75.25,1005.825,1011.425,912,19.475,5.6477
2018,5,29,2,18.7,0.575,162.5,77.5,1005.725,1011.35,1551,19.375,5.4426
2018,5,29,3,18.95,0.35,72.5,74.75,1005.8,1011.4,1359.5,19.775,5.3595
2018,5,29,4,19.075,0.875,292.5,73.75,1006.075,1011.675,1173.75,19.675,5.3051
2018,5,29,5,19.525,0.975,277.5,69.5,1005.975,1011.55,1490.25,20.4,5.3083
2018,5,29,6,19.625,0.975,150,72.75,1006.025,1011.625,1023.5,21.125,5.3862
2018,5,29,7,20.2,1.15,170,71.75,1006.35,1011.925,1501.75,22.975,5.6692
2018,5,29,8,20.925,1.6,227.5,70.5,1006.225,1011.825,1184.5,25.575,6.0501
2018,5,29,9,21.125,1.775,187.5,69.75,1006.375,1011.975,846.25,25.3,6.5477
2018,5,29,10,22.125,2.1,222.5,65.5,1006.175,1011.725,925.5,27.55,6.7415
2018,5,29,11,22.975,2,220,62,1006.05,1011.575,937.75,30.475,6.8124
2018,5,29,12,23.7,1.9,245,59.5,1005.75,1011.25,1094,30.5,6.8204
2018,5,29,13,24.3,2.025,227.5,56.5,1005.275,1010.775,1381.75,31.7,6.5346
2018,5,29,14,24.875,2.15,242.5,53.75,1004.575,1010.075,1490.5,32.475,6.8717
2018,5,29,15,24.55,1.95,227.5,54.5,1004.4,1009.9,1592.75,30.45,7.0348
2018,5,29,16,23.75,2.375,272.5,58.5,1004.475,1010,1558,27.225,7.0466
2018,5,29,17,23.125,2,270,62,1004.25,1009.775,1257.25,25.875,7.0664
2018,5,29,18,22.05,2,260,66.25,1004.775,1010.3,1382.25,23.85,6.9818
2018,5,29,19,20.825,1.45,260,75,1004.625,1010.15,1133.25,22.075,6.8872
2018,5,29,20,19.6,1.4,182.5,81.5,1005.625,1011.2,818.5,20.775,6.8642
2018,5,29,21,17.725,1.35,187.5,89.75,1005.925,1011.55,845.5,19.8,6.6755
2018,5,29,22,17.05,1.5,242.5,91.25,1005.8,1011.45,684,19.1,6.4029
2018,5,29,23,16.675,0.975,185,93,1006.45,1012.125,498,18.65,6.1689
2018,5,30,0,16.45,1.525,205,92,1006.225,1011.9,496,18.25,5.9872
2018,5,30,1,15.9,0.925,117.5,94.25,1005.95,1011.625,1077.75,17.975,5.7159
2018,5,30,2,15.575,1.575,87.5,95.5,1005.65,1011.325,409,17.625,5.5224
2018,5,30,3,16.125,0.825,162.5,94.5,1005.95,1011.6,448,17.8,5.4023
2018,5,30,4,16.425,0.475,12.5,91.5,1005.675,1011.35,853.5,18.525,5.3505
2018,5,30,5,16.975,1.425,320,90,1006.15,1011.8,550,19.775,5.3636
2018,5,30,6,17.575,1.125,142.5,87.5,1005.9,1011.55,1180.5,21.4,5.4297
2018,5,30,7,17.775,1.225,162.5,87.25,1006.075,1011.725,573.75,22.55,5.699
2018,5,30,8,18.725,0.775,55,84.75,1006.225,1011.85,633,24.15,6.1003
2018,5,30,9,19.575,1.15,117.5,82,1006.075,1011.7,594.75,26.55,6.6333
2018,5,30,10,20.95,1.475,227.5,73.5,1005.725,1011.3,806,29.075,6.8461
2018,5,30,11,22.525,1.65,230,69.5,1005.15,1010.675,1256.75,30.7,6.9333
2018,6,1,4,16.525,0.25,40,87.25,1009.475,1015.175,1066.25,17.775,5.2819
2018,6,1,5,16.825,0.35,22.5,85.25,1009.65,1015.35,938,18.8,5.3001
2018,6,1,6,17.525,0.375,67.5,84.75,1009.9,1015.575,879.5,20.475,5.3674
2018,6,1,7,19.075,0.675,102.5,77,1010.275,1015.95,925,23.575,5.6053
2018,6,1,8,21.5,1,137.5,67,1010.35,1015.95,934.25,27.4,5.9404
2018,6,1,9,23.65,1.375,207.5,60.5,1010.225,1015.775,924.25,31.725,6.3989
2018,6,1,10,25.3,1.9,192.5,51.25,1009.9,1015.4,1095.25,34.35,6.6141
2018,6,1,12,28.25,2.625,255,38,1009.35,1014.8,1540,37.8,6.7523
2018,6,1,13,28.9,2.65,272.5,35.25,1008.95,1014.375,1602.25,36.9,6.5004
2018,6,1,14,29.25,2.875,287.5,36.75,1008.625,1014.05,1941.25,35.575,6.8322
2018,6,1,15,28.625,3.025,270,35.25,1008.275,1013.7,1913.75,33.575,6.9826
2018,6,1,16,27.925,2.525,257.5,36.75,1008.175,1013.625,1865.5,30.7,6.9859
2018,6,1,17,26.65,2.4,255,43.5,1008.25,1013.725,1418.25,29.925,7.0127
2018,6,1,18,25.275,2.575,250,45,1008.25,1013.725,1509,26.275,6.8881
2018,6,1,19,23.6,2.125,250,49,1008.575,1014.075,1541.5,22.9,6.7048
2018,6,1,20,22.075,1.225,232.5,52.75,1008.925,1014.45,1541.75,21.075,6.6307
2018,6,1,21,20.775,1.8,220,57,1009.275,1014.85,1578,20.075,6.5312
2018,6,1,22,19.875,1.225,215,59,1009.475,1015.05,1552.5,19.3,6.3137
2018,6,1,23,18.775,0.975,220,64.5,1009.7,1015.35,1467.5,18.55,6.0707
2018,6,2,0,17.425,0.775,135,70.5,1009.825,1015.5,1558.5,17.85,5.5484
2018,6,2,1,16.85,1.075,202.5,73,1009.875,1015.525,2580,17.35,5.6303
2018,6,2,2,16.3,0.425,67.5,76.25,1010.075,1015.75,2231.5,17.075,5.4352
2018,6,2,3,16.175,0.425,107.5,79.5,1010.075,1015.775,1625.5,17.025,5.3056
2018,6,2,4,16.225,0.4,72.5,81.5,1010.2,1015.925,1230.25,17.65,5.2168
2018,6,2,5,16.55,0.7,220,80.25,1010.325,1016.025,1166,18.25,5.212
2018,6,2,6,17.275,0.725,215,78.5,1010.5,1016.2,1192.75,20.075,5.2298
2018,6,2,7,19.5,0.475,112.5,66.5,1010.675,1016.325,1069,22.55,5.3271
2018,6,2,8,21.375,0.975,210,55.75,1010.775,1016.4,1331,26.825,5.4097
2018,6,2,9,23.05,1.2,222.5,51,1010.425,1016,1286,31.8,5.6171
2018,6,2,10,25.05,1.8,160,47.25,1009.875,1015.4,1237,34.75,5.7577
2018,6,2,11,26.8,2.05,180,43,1009.55,1015.05,1362.25,38.2,5.9097
2018,6,2,12,28.125,2.1,255,38.75,1009.15,1014.6,1653.75,39.525,5.9356
2018,6,2,13,28.975,2.4,267.5,30.5,1008.725,1014.15,1911.75,38.475,5.8089
2018,6,2,14,29.175,2.575,287.5,30.5,1008.175,1013.6,1931.5,37.025,5.962
2018,6,2,15,28.875,2.425,272.5,30.5,1007.9,1013.325,1947.25,35.05,5.999
2018,6,2,16,28.075,2.775,277.5,30.25,1007.825,1013.25,1836,31.075,5.9742
2018,6,2,17,26.375,2.575,260,34,1007.725,1013.2,1512.25,29.65,5.9554
2018,6,2,18,24.75,2.4,245,40.75,1007.85,1013.35,1514.75,26.525,5.8922
2018,6,2,19,23.225,2.65,245,40.75,1008.1,1013.65,1663.5,22.775,5.884
2018,6,2,20,21.5,1.575,215,44.25,1008.475,1014.025,1756,20.75,5.9141
2018,6,2,21,20.25,1.675,245,52.25,1008.825,1014.425,1694.25,19.725,5.9209
2018,6,2,22,18.775,1.25,147.5,55.5,1009.075,1014.7,1667.75,18.8,5.7808
2018,6,2,23,17.15,0.2,0,66.75,1009.075,1014.7,2196.25,17.95,5.6068
2018,6,3,0,16.4,0.575,187.5,70.75,1008.9,1014.55,1644.75,17.325,5.3408
2018,6,3,1,15.4,0.2,0,78,1008.675,1014.4,2260.75,16.8,5.2336
2018,6,3,2,14.9,0.45,107.5,83.25,1008.625,1014.325,2099,16.4,5.0227
2018,6,3,3,14.925,0.275,5,83.75,1008.525,1014.225,1675.25,16.4,4.9054
2018,6,3,4,15.075,0.3,90,83.75,1008.575,1014.3,1279.25,16.8,4.8366
2018,6,3,5,15.375,0.725,185,85,1008.8,1014.525,1242.75,17.95,4.8185
2018,6,3,6,16.575,0.775,107.5,78.5,1008.95,1014.625,1221.5,19.5,4.8293
2018,6,3,7,17.9,0.975,147.5,70.5,1009.075,1014.75,1216.25,21.325,4.9091
2018,6,3,8,19.825,1.075,170,62.25,1009.275,1014.875,1373,24.225,4.9206
2018,6,3,9,21.725,1.5,182.5,55,1009.075,1014.65,1448,28.95,4.9859
